id,tipo,fecha,hora,provincia,corregimiento,latitud,longitud,arma_utilizada,locacion,anio,mes,dia_semana,zona,crimen
CR-2024-001028,Robo,2024-03-02,13,Panamá,Tocumen,9.085335,-79.386698,Arma blanca,Comercio,2024,3,5,Tocumen,Robo
CR-2024-001029,Robo,2024-03-02,13,Panamá Oeste,Vacamonte,8.911111,-79.707899,Sin arma (intimidación),Comercio,2024,3,5,Vacamonte,Robo
CR-2024-001014,Robo,2024-03-02,15,Panamá,Amelia Denis de Icaza,9.0327,-79.51427,Arma blanca,Vía Pública,2024,3,5,Amelia Denis de Icaza,Robo
CR-2024-001021,Robo,2024-03-02,16,Panamá,Juan Díaz,9.046831,-79.452967,Arma blanca,Vía Pública,2024,3,5,Juan Díaz,Robo
CR-2024-001022,Robo,2024-03-02,16,Panamá,Juan Díaz,9.047954,-79.452104,Arma de fuego,Vía Pública,2024,3,5,Juan Díaz,Robo
CR-2024-001025,Robo,2024-03-02,16,Panamá,Pacora,9.080538,-79.285028,Arma blanca,Estacionamiento,2024,3,5,Pacora,Robo
CR-2024-001020,Robo,2024-03-02,17,Panamá,José Domingo Espinar,9.048655,-79.50306,Arma de fuego,Comercio,2024,3,5,José Domingo Espinar,Robo
CR-2024-001017,Robo,2024-03-02,18,Panamá,Caimitillo,9.159627,-79.570623,Arma de fuego,Comercio,2024,3,5,Caimitillo,Robo
CR-2024-001026,Robo,2024-03-02,19,Panamá,Rufina Alfaro,9.046871,-79.484715,Arma de fuego,Vía Pública,2024,3,5,Rufina Alfaro,Robo
CR-2024-001027,Robo,2024-03-02,19,Panamá,San Francisco,8.990012,-79.508228,Sin arma (intimidación),Vía Pública,2024,3,5,San Francisco,Robo
CR-2024-001015,Robo,2024-03-02,20,Panamá Oeste,Barrio Balboa,8.874168,-79.78279,Arma de fuego,Transporte Público,2024,3,5,Barrio Balboa,Robo
CR-2024-001031,Robo,2024-03-02,21,Panamá Oeste,Vacamonte,8.917596,-79.714521,Arma de fuego,Vía Pública,2024,3,5,Vacamonte,Robo
CR-2024-001024,Robo,2024-03-02,22,Panamá,Pacora,9.066466,-79.285371,Arma de fuego,Comercio,2024,3,5,Pacora,Robo
CR-2024-001030,Robo,2024-03-02,22,Panamá Oeste,Vacamonte,8.913043,-79.70804,Arma de fuego,Vía Pública,2024,3,5,Vacamonte,Robo
CR-2024-001033,Homicidio,2024-03-03,0,Panamá,Pedregal,9.066053,-79.477979,Arma de fuego,Vía Pública,2024,3,6,Pedregal,Homicidio
CR-2024-001043,Robo,2024-03-03,0,Panamá,Las Mañanitas,9.091417,-79.432413,Arma blanca,Vía Pública,2024,3,6,Las Mañanitas,Robo
CR-2024-001035,Robo,2024-03-03,5,Panamá Oeste,Barrio Balboa,8.874256,-79.783827,Sin arma (intimidación),Comercio,2024,3,6,Barrio Balboa,Robo
CR-2024-001044,Robo,2024-03-03,5,Panamá,Pacora,9.066811,-79.285804,Sin arma (intimidación),Vía Pública,2024,3,6,Pacora,Robo
CR-2024-001049,Robo,2024-03-03,6,Panamá,Río Abajo,9.022001,-79.498423,Sin arma (intimidación),Vía Pública,2024,3,6,Río Abajo,Robo
CR-2024-001047,Robo,2024-03-03,9,Panamá Oeste,Playa Leona,8.842406,-79.781676,Sin arma (intimidación),Comercio,2024,3,6,Playa Leona,Robo
CR-2024-001034,Robo,2024-03-03,12,Panamá,Amelia Denis de Icaza,9.035045,-79.514728,Arma de fuego,Comercio,2024,3,6,Amelia Denis de Icaza,Robo
CR-2024-001042,Robo,2024-03-03,12,Panamá,Juan Díaz,9.050632,-79.452298,Sin arma (intimidación),Comercio,2024,3,6,Juan Díaz,Robo
CR-2024-001039,Robo,2024-03-03,13,Panamá,Belisario Porras,9.051185,-79.501399,Arma de fuego,Vía Pública,2024,3,6,Belisario Porras,Robo
CR-2024-001038,Robo,2024-03-03,14,Panamá,Belisario Porras,9.049206,-79.501461,Arma blanca,Estacionamiento,2024,3,6,Belisario Porras,Robo
CR-2024-001036,Robo,2024-03-03,15,Panamá Oeste,Barrio Colón,8.878305,-79.780408,Arma blanca,Comercio,2024,3,6,Barrio Colón,Robo
CR-2024-001041,Robo,2024-03-03,15,Panamá,Juan Díaz,9.050545,-79.447434,Arma de fuego,Comercio,2024,3,6,Juan Díaz,Robo
CR-2024-001045,Robo,2024-03-03,16,Panamá,Pacora,9.079843,-79.301478,Arma de fuego,Centro Comercial,2024,3,6,Pacora,Robo
CR-2024-001037,Robo,2024-03-03,19,Panamá Oeste,Barrio Colón,8.87464,-79.783194,Arma de fuego,Vía Pública,2024,3,6,Barrio Colón,Robo
CR-2024-001040,Robo,2024-03-03,21,Panamá,El Chorrillo,8.952303,-79.541331,Arma de fuego,Centro Comercial,2024,3,6,El Chorrillo,Robo
CR-2024-001048,Robo,2024-03-03,21,Panamá,Río Abajo,9.022423,-79.499048,Arma blanca,Centro Comercial,2024,3,6,Río Abajo,Robo
CR-2024-001032,Homicidio,2024-03-03,22,Panamá,Belisario Porras,9.05368,-79.494862,Arma de fuego,Estacionamiento,2024,3,6,Belisario Porras,Homicidio
CR-2024-001046,Robo,2024-03-03,23,Panamá,Pedregal,9.063624,-79.474888,Arma blanca,Vía Pública,2024,3,6,Pedregal,Robo
CR-2024-001051,Homicidio,2024-03-04,2,Panamá Oeste,Barrio Colón,8.880026,-79.787218,Arma de fuego,Vía Pública,2024,3,0,Barrio Colón,Homicidio
CR-2024-001053,Homicidio,2024-03-04,2,Panamá,Curundú,8.9697,-79.547594,Arma de fuego,Vía Pública,2024,3,0,Curundú,Homicidio
CR-2024-001054,Homicidio,2024-03-04,3,Panamá,Rufina Alfaro,9.046838,-79.490274,Arma de fuego,Residencia,2024,3,0,Rufina Alfaro,Homicidio
CR-2024-001062,Robo,2024-03-04,3,Panamá,Curundú,8.971225,-79.550997,Sin arma (intimidación),Vía Pública,2024,3,0,Curundú,Robo
CR-2024-001050,Homicidio,2024-03-04,5,Panamá,24 de Diciembre,9.099432,-79.358463,Arma de fuego,Vía Pública,2024,3,0,24 de Diciembre,Homicidio
CR-2024-001060,Robo,2024-03-04,6,Panamá,Belisario Porras,9.054127,-79.502202,Sin arma (intimidación),Comercio,2024,3,0,Belisario Porras,Robo
CR-2024-001066,Robo,2024-03-04,6,Panamá,Tocumen,9.089148,-79.378722,Arma de fuego,Vía Pública,2024,3,0,Tocumen,Robo
CR-2024-001064,Robo,2024-03-04,7,Panamá,Pacora,9.08659,-79.27515,Arma blanca,Vía Pública,2024,3,0,Pacora,Robo
CR-2024-001067,Robo,2024-03-04,8,Panamá,Tocumen,9.083215,-79.392355,Sin arma (intimidación),Vía Pública,2024,3,0,Tocumen,Robo
CR-2024-001068,Robo,2024-03-04,10,Panamá,Victoriano Lorenzo,9.038601,-79.497186,Sin arma (intimidación),Vía Pública,2024,3,0,Victoriano Lorenzo,Robo
CR-2024-001059,Robo,2024-03-04,12,Panamá,Belisario Porras,9.053904,-79.504054,Arma blanca,Transporte Público,2024,3,0,Belisario Porras,Robo
CR-2024-001058,Robo,2024-03-04,13,Panamá,Belisario Porras,9.051184,-79.503129,Arma de fuego,Vía Pública,2024,3,0,Belisario Porras,Robo
CR-2024-001055,Homicidio,2024-03-04,15,Panamá Oeste,Vacamonte,8.911489,-79.710384,Arma de fuego,Vía Pública,2024,3,0,Vacamonte,Homicidio
CR-2024-001057,Robo,2024-03-04,15,Panamá Oeste,Barrio Colón,8.880252,-79.786613,Arma de fuego,Estacionamiento,2024,3,0,Barrio Colón,Robo
CR-2024-001052,Homicidio,2024-03-04,18,Panamá,Curundú,8.970603,-79.548335,Arma de fuego,Vía Pública,2024,3,0,Curundú,Homicidio
CR-2024-001063,Robo,2024-03-04,19,Panamá,Juan Díaz,9.048344,-79.452336,Sin arma (intimidación),Vía Pública,2024,3,0,Juan Díaz,Robo
CR-2024-001061,Robo,2024-03-04,20,Panamá,Betania,8.998886,-79.530342,Arma blanca,Centro Comercial,2024,3,0,Betania,Robo
CR-2024-001056,Robo,2024-03-04,22,Panamá,Alcalde Díaz,9.118837,-79.551664,Sin arma (intimidación),Comercio,2024,3,0,Alcalde Díaz,Robo
CR-2024-001065,Robo,2024-03-04,23,Panamá,Pacora,9.08138,-79.29368,Sin arma (intimidación),Vía Pública,2024,3,0,Pacora,Robo
CR-2024-001070,Homicidio,2024-03-05,2,Panamá,Pedregal,9.071807,-79.479236,Arma de fuego,Vía Pública,2024,3,1,Pedregal,Homicidio
CR-2024-001074,Robo,2024-03-05,9,Panamá Oeste,El Coco,8.884413,-79.801823,Arma blanca,Centro Comercial,2024,3,1,El Coco,Robo
CR-2024-001072,Robo,2024-03-05,13,Panamá,Belisario Porras,9.04723,-79.503071,Arma de fuego,Vía Pública,2024,3,1,Belisario Porras,Robo
CR-2024-001069,Homicidio,2024-03-05,14,Panamá,Las Mañanitas,9.091043,-79.428189,Arma de fuego,Vía Pública,2024,3,1,Las Mañanitas,Homicidio
CR-2024-001073,Robo,2024-03-05,14,Panamá,Bella Vista,8.979684,-79.530664,Arma de fuego,Centro Comercial,2024,3,1,Bella Vista,Robo
CR-2024-001075,Robo,2024-03-05,15,Panamá,Pedregal,9.068402,-79.479362,Arma blanca,Transporte Público,2024,3,1,Pedregal,Robo
CR-2024-001080,Robo,2024-03-05,18,Panamá Oeste,Vista Alegre,8.951124,-79.700068,Arma blanca,Comercio,2024,3,1,Vista Alegre,Robo
CR-2024-001071,Robo,2024-03-05,19,Panamá,Ancón,8.975875,-79.553128,Arma de fuego,Vía Pública,2024,3,1,Ancón,Robo
CR-2024-001077,Robo,2024-03-05,19,Panamá,Rufina Alfaro,9.046413,-79.484981,Arma blanca,Centro Comercial,2024,3,1,Rufina Alfaro,Robo
CR-2024-001079,Robo,2024-03-05,19,Panamá Oeste,Villa Carmen,8.801089,-79.899944,Arma blanca,Vía Pública,2024,3,1,Villa Carmen,Robo
CR-2024-001078,Robo,2024-03-05,20,Panamá,Victoriano Lorenzo,9.038218,-79.496226,Sin arma (intimidación),Comercio,2024,3,1,Victoriano Lorenzo,Robo
CR-2024-001076,Robo,2024-03-05,22,Panamá,Pedregal,9.064094,-79.472037,Arma blanca,Centro Comercial,2024,3,1,Pedregal,Robo
CR-2024-001087,Robo,2024-03-06,3,Panamá Oeste,Puerto Caimito,8.86739,-79.7164,Arma blanca,Comercio,2024,3,2,Puerto Caimito,Robo
CR-2024-001085,Robo,2024-03-06,4,Panamá,Pacora,9.07924,-79.302007,Arma de fuego,Vía Pública,2024,3,2,Pacora,Robo
CR-2024-001089,Robo,2024-03-06,6,Panamá,Tocumen,9.083669,-79.385668,Arma de fuego,Vía Pública,2024,3,2,Tocumen,Robo
CR-2024-001083,Robo,2024-03-06,7,Panamá,Juan Díaz,9.048718,-79.447974,Arma de fuego,Comercio,2024,3,2,Juan Díaz,Robo
CR-2024-001094,Robo,2024-03-06,11,Panamá Oeste,Vista Alegre,8.947487,-79.705646,Arma blanca,Transporte Público,2024,3,2,Vista Alegre,Robo
CR-2024-001088,Robo,2024-03-06,16,Panamá,Río Abajo,9.020182,-79.498588,Arma blanca,Transporte Público,2024,3,2,Río Abajo,Robo
CR-2024-001090,Robo,2024-03-06,17,Panamá Oeste,Vacamonte,8.914214,-79.707781,Arma blanca,Vía Pública,2024,3,2,Vacamonte,Robo
CR-2024-001084,Robo,2024-03-06,19,Panamá,Las Mañanitas,9.091019,-79.432462,Arma blanca,Vía Pública,2024,3,2,Las Mañanitas,Robo
CR-2024-001093,Robo,2024-03-06,20,Panamá Oeste,Vista Alegre,8.945847,-79.696747,Arma de fuego,Vía Pública,2024,3,2,Vista Alegre,Robo
CR-2024-001082,Robo,2024-03-06,21,Panamá Oeste,El Espino,8.498505,-79.90118,Arma de fuego,Vía Pública,2024,3,2,El Espino,Robo
CR-2024-001086,Robo,2024-03-06,21,Panamá,Pedregal,9.067022,-79.479674,Arma de fuego,Vía Pública,2024,3,2,Pedregal,Robo
CR-2024-001091,Robo,2024-03-06,22,Panamá,Victoriano Lorenzo,9.03701,-79.496888,Arma de fuego,Comercio,2024,3,2,Victoriano Lorenzo,Robo
CR-2024-001081,Robo,2024-03-06,23,Panamá,Belisario Porras,9.052897,-79.494683,Arma de fuego,Vía Pública,2024,3,2,Belisario Porras,Robo
CR-2024-001092,Robo,2024-03-06,23,Panamá Oeste,Villa Rosario,8.781909,-79.869947,Arma de fuego,Estacionamiento,2024,3,2,Villa Rosario,Robo
CR-2024-001096,Homicidio,2024-03-07,2,Panamá,El Chorrillo,8.95231,-79.541964,Arma de fuego,Residencia,2024,3,3,El Chorrillo,Homicidio
CR-2024-001095,Homicidio,2024-03-07,4,Panamá,Belisario Porras,9.049161,-79.502406,Arma de fuego,Vía Pública,2024,3,3,Belisario Porras,Homicidio
CR-2024-001103,Robo,2024-03-07,10,Panamá Oeste,Vista Alegre,8.94865,-79.699751,Arma de fuego,Comercio,2024,3,3,Vista Alegre,Robo
CR-2024-001099,Robo,2024-03-07,13,Panamá,Tocumen,9.082003,-79.389666,Arma blanca,Comercio,2024,3,3,Tocumen,Robo
CR-2024-001097,Robo,2024-03-07,16,Panamá Oeste,Barrio Colón,8.872962,-79.784138,Sin arma (intimidación),Transporte Público,2024,3,3,Barrio Colón,Robo
CR-2024-001100,Robo,2024-03-07,19,Panamá,Tocumen,9.08467,-79.387396,Arma de fuego,Vía Pública,2024,3,3,Tocumen,Robo
CR-2024-001098,Robo,2024-03-07,20,Panamá,Pedregal,9.065382,-79.475317,Arma de fuego,Comercio,2024,3,3,Pedregal,Robo
CR-2024-001102,Robo,2024-03-07,20,Panamá Oeste,Veracruz,8.89017,-79.626518,Sin arma (intimidación),Vía Pública,2024,3,3,Veracruz,Robo
CR-2024-001101,Robo,2024-03-07,21,Panamá Oeste,Vacamonte,8.917667,-79.714714,Arma blanca,Transporte Público,2024,3,3,Vacamonte,Robo
CR-2024-001114,Robo,2024-03-08,4,Panamá,Victoriano Lorenzo,9.037549,-79.497731,Arma de fuego,Vía Pública,2024,3,4,Victoriano Lorenzo,Robo
CR-2024-001104,Homicidio,2024-03-08,5,Panamá Oeste,Vacamonte,8.91376,-79.709476,Arma de fuego,Residencia,2024,3,4,Vacamonte,Homicidio
CR-2024-001107,Robo,2024-03-08,5,Panamá,Belisario Porras,9.047116,-79.505951,Arma de fuego,Centro Comercial,2024,3,4,Belisario Porras,Robo
CR-2024-001105,Robo,2024-03-08,7,Panamá,24 de Diciembre,9.103236,-79.34769,Arma blanca,Estacionamiento,2024,3,4,24 de Diciembre,Robo
CR-2024-001110,Robo,2024-03-08,12,Panamá,Pedregal,9.065891,-79.476869,Arma de fuego,Vía Pública,2024,3,4,Pedregal,Robo
CR-2024-001111,Robo,2024-03-08,14,Panamá,Pueblo Nuevo,9.00261,-79.522666,Arma de fuego,Vía Pública,2024,3,4,Pueblo Nuevo,Robo
CR-2024-001108,Robo,2024-03-08,15,Panamá,Pacora,9.076852,-79.293215,Arma blanca,Comercio,2024,3,4,Pacora,Robo
CR-2024-001112,Robo,2024-03-08,16,Panamá,Tocumen,9.088174,-79.378427,Arma de fuego,Comercio,2024,3,4,Tocumen,Robo
CR-2024-001106,Robo,2024-03-08,19,Panamá,Belisario Porras,9.049496,-79.502062,Arma de fuego,Comercio,2024,3,4,Belisario Porras,Robo
CR-2024-001109,Robo,2024-03-08,23,Panamá,Pedregal,9.064286,-79.476288,Arma de fuego,Transporte Público,2024,3,4,Pedregal,Robo
CR-2024-001113,Robo,2024-03-08,23,Panamá Oeste,Vacamonte,8.91394,-79.707466,Arma de fuego,Vía Pública,2024,3,4,Vacamonte,Robo
CR-2024-001116,Robo,2024-03-09,1,Panamá,Ancón,8.972888,-79.557675,Arma blanca,Vía Pública,2024,3,5,Ancón,Robo
CR-2024-001126,Robo,2024-03-09,2,Panamá,Pueblo Nuevo,9.0002,-79.522925,Sin arma (intimidación),Vía Pública,2024,3,5,Pueblo Nuevo,Robo
CR-2024-001128,Robo,2024-03-09,11,Panamá,Tocumen,9.081742,-79.381783,Arma blanca,Vía Pública,2024,3,5,Tocumen,Robo
CR-2024-001125,Robo,2024-03-09,13,Panamá Oeste,Playa Leona,8.844808,-79.78262,Arma blanca,Vía Pública,2024,3,5,Playa Leona,Robo
CR-2024-001130,Robo,2024-03-09,13,Panamá Oeste,Vacamonte,8.916898,-79.706145,Sin arma (intimidación),Vía Pública,2024,3,5,Vacamonte,Robo
CR-2024-001120,Robo,2024-03-09,14,Panamá,Betania,8.999715,-79.530348,Arma blanca,Estacionamiento,2024,3,5,Betania,Robo
CR-2024-001127,Robo,2024-03-09,15,Panamá,San Francisco,8.988362,-79.513673,Arma de fuego,Vía Pública,2024,3,5,San Francisco,Robo
CR-2024-001131,Robo,2024-03-09,15,Panamá Oeste,Villa Rosario,8.777383,-79.866213,Sin arma (intimidación),Comercio,2024,3,5,Villa Rosario,Robo
CR-2024-001129,Robo,2024-03-09,16,Panamá,Tocumen,9.084881,-79.386805,Arma de fuego,Transporte Público,2024,3,5,Tocumen,Robo
CR-2024-001115,Homicidio,2024-03-09,17,Panamá Oeste,Villa Carmen,8.80253,-79.898189,Arma de fuego,Residencia,2024,3,5,Villa Carmen,Homicidio
CR-2024-001118,Robo,2024-03-09,18,Panamá Oeste,Barrio Colón,8.879746,-79.783024,Arma blanca,Comercio,2024,3,5,Barrio Colón,Robo
CR-2024-001121,Robo,2024-03-09,18,Panamá Oeste,Burunga,8.94017,-79.736711,Arma de fuego,Comercio,2024,3,5,Burunga,Robo
CR-2024-001117,Robo,2024-03-09,20,Panamá Oeste,Barrio Colón,8.878413,-79.78226,Arma de fuego,Vía Pública,2024,3,5,Barrio Colón,Robo
CR-2024-001123,Robo,2024-03-09,20,Panamá,Juan Díaz,9.049063,-79.452075,Arma de fuego,Vía Pública,2024,3,5,Juan Díaz,Robo
CR-2024-001119,Robo,2024-03-09,21,Panamá,Belisario Porras,9.056556,-79.506299,Arma de fuego,Vía Pública,2024,3,5,Belisario Porras,Robo
CR-2024-001122,Robo,2024-03-09,21,Panamá,Juan Díaz,9.043221,-79.458407,Arma de fuego,Vía Pública,2024,3,5,Juan Díaz,Robo
CR-2024-001124,Robo,2024-03-09,21,Panamá,Pedregal,9.071579,-79.479429,Arma blanca,Centro Comercial,2024,3,5,Pedregal,Robo
CR-2024-001132,Homicidio,2024-03-10,0,Panamá,Tocumen,9.084793,-79.385988,Arma blanca,Vía Pública,2024,3,6,Tocumen,Homicidio
CR-2024-001133,Robo,2024-03-10,3,Panamá,24 de Diciembre,9.099847,-79.357914,Arma blanca,Vía Pública,2024,3,6,24 de Diciembre,Robo
CR-2024-001139,Robo,2024-03-10,7,Panamá,Pedregal,9.066549,-79.477919,Arma de fuego,Comercio,2024,3,6,Pedregal,Robo
CR-2024-001137,Robo,2024-03-10,8,Panamá,Pacora,9.084323,-79.284622,Arma de fuego,Estacionamiento,2024,3,6,Pacora,Robo
CR-2024-001138,Robo,2024-03-10,9,Panamá,Parque Lefevre,9.011807,-79.477667,Arma blanca,Comercio,2024,3,6,Parque Lefevre,Robo
CR-2024-001141,Robo,2024-03-10,11,Panamá,Tocumen,9.084293,-79.387233,Arma de fuego,Estacionamiento,2024,3,6,Tocumen,Robo
CR-2024-001142,Robo,2024-03-10,15,Panamá,Tocumen,9.085172,-79.387047,Arma blanca,Vía Pública,2024,3,6,Tocumen,Robo
CR-2024-001135,Robo,2024-03-10,19,Panamá,Juan Díaz,9.047781,-79.450431,Arma blanca,Vía Pública,2024,3,6,Juan Díaz,Robo
CR-2024-001140,Robo,2024-03-10,20,Panamá,Pedregal,9.065718,-79.476535,Arma de fuego,Vía Pública,2024,3,6,Pedregal,Robo
CR-2024-001143,Robo,2024-03-10,21,Panamá Oeste,Vacamonte,8.917229,-79.711535,Arma de fuego,Comercio,2024,3,6,Vacamonte,Robo
CR-2024-001134,Robo,2024-03-10,22,Panamá Oeste,Barrio Colón,8.878415,-79.779409,Arma de fuego,Transporte Público,2024,3,6,Barrio Colón,Robo
CR-2024-001136,Robo,2024-03-10,22,Panamá,Juan Díaz,9.048734,-79.451099,Arma de fuego,Transporte Público,2024,3,6,Juan Díaz,Robo
CR-2024-001144,Homicidio,2024-03-11,0,Panamá Oeste,Herrera,8.902373,-79.815908,Arma de fuego,Vía Pública,2024,3,0,Herrera,Homicidio
CR-2024-001145,Homicidio,2024-03-11,6,Panamá,Las Mañanitas,9.091821,-79.428464,Arma de fuego,Vía Pública,2024,3,0,Las Mañanitas,Homicidio
CR-2024-001146,Robo,2024-03-11,8,Panamá,Belisario Porras,9.047175,-79.505711,Arma blanca,Comercio,2024,3,0,Belisario Porras,Robo
CR-2024-001154,Robo,2024-03-11,12,Panamá Oeste,Veracruz,8.88808,-79.636559,Arma blanca,Vía Pública,2024,3,0,Veracruz,Robo
CR-2024-001151,Robo,2024-03-11,16,Panamá,Pacora,9.078654,-79.286063,Arma de fuego,Centro Comercial,2024,3,0,Pacora,Robo
CR-2024-001155,Robo,2024-03-11,16,Panamá Oeste,Vista Alegre,8.94702,-79.705578,Arma de fuego,Vía Pública,2024,3,0,Vista Alegre,Robo
CR-2024-001149,Robo,2024-03-11,19,Panamá,Juan Díaz,9.048021,-79.448473,Sin arma (intimidación),Vía Pública,2024,3,0,Juan Díaz,Robo
CR-2024-001147,Robo,2024-03-11,20,Panamá Oeste,Burunga,8.941776,-79.733088,Sin arma (intimidación),Vía Pública,2024,3,0,Burunga,Robo
CR-2024-001148,Robo,2024-03-11,21,Panamá,El Chorrillo,8.951703,-79.542093,Arma blanca,Comercio,2024,3,0,El Chorrillo,Robo
CR-2024-001153,Robo,2024-03-11,22,Panamá,Río Abajo,9.02107,-79.496741,Arma blanca,Comercio,2024,3,0,Río Abajo,Robo
CR-2024-001150,Robo,2024-03-11,23,Panamá,Pacora,9.082509,-79.303848,Arma de fuego,Vía Pública,2024,3,0,Pacora,Robo
CR-2024-001152,Robo,2024-03-11,23,Panamá,Pacora,9.080057,-79.285043,Sin arma (intimidación),Centro Comercial,2024,3,0,Pacora,Robo
CR-2024-001156,Homicidio,2024-03-12,0,Panamá Oeste,Burunga,8.940492,-79.727051,Arma de fuego,Residencia,2024,3,1,Burunga,Homicidio
CR-2024-001160,Robo,2024-03-12,0,Panamá,El Chorrillo,8.951731,-79.541757,Arma blanca,Comercio,2024,3,1,El Chorrillo,Robo
CR-2024-001157,Robo,2024-03-12,3,Panamá Oeste,Barrio Colón,8.878047,-79.78177,Arma blanca,Comercio,2024,3,1,Barrio Colón,Robo
CR-2024-001164,Robo,2024-03-12,4,Panamá,Pacora,9.085803,-79.285577,Arma de fuego,Comercio,2024,3,1,Pacora,Robo
CR-2024-001163,Robo,2024-03-12,5,Panamá,Pacora,9.078723,-79.284016,Sin arma (intimidación),Comercio,2024,3,1,Pacora,Robo
CR-2024-001167,Robo,2024-03-12,6,Panamá Oeste,Villa Carmen,8.799229,-79.899725,Arma blanca,Vía Pública,2024,3,1,Villa Carmen,Robo
CR-2024-001158,Robo,2024-03-12,11,Panamá Oeste,Barrio Colón,8.880063,-79.782972,Arma de fuego,Comercio,2024,3,1,Barrio Colón,Robo
CR-2024-001162,Robo,2024-03-12,11,Panamá,Juan Díaz,9.046956,-79.45254,Sin arma (intimidación),Vía Pública,2024,3,1,Juan Díaz,Robo
CR-2024-001166,Robo,2024-03-12,13,Panamá,Tocumen,9.084155,-79.386976,Arma de fuego,Centro Comercial,2024,3,1,Tocumen,Robo
CR-2024-001161,Robo,2024-03-12,16,Panamá Oeste,El Espino,8.496457,-79.899477,Arma blanca,Comercio,2024,3,1,El Espino,Robo
CR-2024-001165,Robo,2024-03-12,19,Panamá Oeste,Playa Leona,8.840804,-79.787268,Arma de fuego,Vía Pública,2024,3,1,Playa Leona,Robo
CR-2024-001159,Robo,2024-03-12,21,Panamá,Bella Vista,8.981365,-79.530823,Arma blanca,Centro Comercial,2024,3,1,Bella Vista,Robo
CR-2024-001177,Robo,2024-03-13,6,Panamá Oeste,Vacamonte,8.916183,-79.716952,Arma blanca,Vía Pública,2024,3,2,Vacamonte,Robo
CR-2024-001173,Robo,2024-03-13,9,Panamá,Don Bosco,9.055605,-79.397101,Sin arma (intimidación),Estacionamiento,2024,3,2,Don Bosco,Robo
CR-2024-001170,Robo,2024-03-13,13,Panamá,Belisario Porras,9.050553,-79.503087,Arma de fuego,Comercio,2024,3,2,Belisario Porras,Robo
CR-2024-001171,Robo,2024-03-13,14,Panamá,Belisario Porras,9.049768,-79.500437,Sin arma (intimidación),Comercio,2024,3,2,Belisario Porras,Robo
CR-2024-001169,Robo,2024-03-13,15,Panamá Oeste,Barrio Colón,8.880915,-79.787997,Sin arma (intimidación),Centro Comercial,2024,3,2,Barrio Colón,Robo
CR-2024-001174,Robo,2024-03-13,15,Panamá,Pacora,9.081827,-79.284823,Arma blanca,Comercio,2024,3,2,Pacora,Robo
CR-2024-001172,Robo,2024-03-13,17,Panamá,Chilibre,9.151461,-79.618504,Sin arma (intimidación),Vía Pública,2024,3,2,Chilibre,Robo
CR-2024-001176,Robo,2024-03-13,18,Panamá,Pueblo Nuevo,8.998456,-79.517081,Arma de fuego,Vía Pública,2024,3,2,Pueblo Nuevo,Robo
CR-2024-001175,Robo,2024-03-13,19,Panamá,Pacora,9.07824,-79.293024,Sin arma (intimidación),Comercio,2024,3,2,Pacora,Robo
CR-2024-001168,Homicidio,2024-03-13,22,Panamá,Pedregal,9.065269,-79.476286,Arma de fuego,Vía Pública,2024,3,2,Pedregal,Homicidio
CR-2024-001184,Robo,2024-03-14,5,Panamá,Pacora,9.079875,-79.285397,Arma blanca,Comercio,2024,3,3,Pacora,Robo
CR-2024-001191,Robo,2024-03-14,7,Panamá Oeste,Vacamonte,8.914657,-79.702683,Arma de fuego,Comercio,2024,3,3,Vacamonte,Robo
CR-2024-001188,Robo,2024-03-14,9,Panamá,Pedregal,9.066763,-79.478941,Arma blanca,Comercio,2024,3,3,Pedregal,Robo
CR-2024-001186,Robo,2024-03-14,11,Panamá,Pacora,9.066812,-79.285505,Sin arma (intimidación),Vía Pública,2024,3,3,Pacora,Robo
CR-2024-001181,Robo,2024-03-14,12,Panamá Oeste,Barrio Colón,8.87971,-79.788128,Arma de fuego,Comercio,2024,3,3,Barrio Colón,Robo
CR-2024-001189,Robo,2024-03-14,12,Panamá,Pedregal,9.072701,-79.478831,Sin arma (intimidación),Vía Pública,2024,3,3,Pedregal,Robo
CR-2024-001185,Robo,2024-03-14,14,Panamá,Pacora,9.087247,-79.276449,Arma de fuego,Centro Comercial,2024,3,3,Pacora,Robo
CR-2024-001190,Robo,2024-03-14,16,Panamá,Pueblo Nuevo,9.002193,-79.517026,Sin arma (intimidación),Comercio,2024,3,3,Pueblo Nuevo,Robo
CR-2024-001178,Homicidio,2024-03-14,18,Panamá,Belisario Porras,9.055454,-79.506634,Arma de fuego,Vía Pública,2024,3,3,Belisario Porras,Homicidio
CR-2024-001180,Homicidio,2024-03-14,18,Panamá,Victoriano Lorenzo,9.039767,-79.495084,Arma de fuego,Vía Pública,2024,3,3,Victoriano Lorenzo,Homicidio
CR-2024-001179,Homicidio,2024-03-14,19,Panamá,Pedregal,9.069823,-79.479386,Arma de fuego,Bar / Discoteca,2024,3,3,Pedregal,Homicidio
